Name,City,Rating,Latitude,Longitude
Burza Hotel Yogyakarta,Yogyakarta,4.4,-7.8240685,110.3666102
De'Boutique Style Hotel,Malang,4.5,-7.9628241,112.6316235
Hotel Amboina Piru,West Seram Regency,4.0,-3.0837089,128.2092749
Hotel Baru Inn Batu RedPartner,Batu,3.9,-7.872855100000001,112.527521
Morse Hotel,Malang,4.3,-7.9789025,112.6367121
Front One Boutique Baluran Malang,Malang,4.7,-7.966195699999998,112.6261791
Hotel Hari,Malang,4.0,-7.931500799999999,112.6090061
Zalma Hotel,Batu City,4.1,-7.8796858,112.5333294
Hotel Armi,Malang,4.0,-7.962362600000001,112.6309114
Fariz Hotel,Malang,4.1,-7.911072700000001,112.6358414
éL Hotel Malang,Malang,4.2,-7.9022006,112.6056572
Hotel Golden Alfri's,Buru Selatan,3.9,-3.841851,126.737995
Penginapan RAMA,Buru Selatan,4.1,-3.8449379,126.7225015
Penginapan 2 Saudara,South Buru Regency,3.2,-3.8495653,126.735657
Hotel Awista,Buru,4.0,-3.2644463,127.0882974
Kay'Nawa Hotel,Buru Regency,4.4,-3.26202,127.0970441
Grand Sarah Hotel,Buru Regency,3.9,-3.2749067,127.0969168
Hotel SEA,Ambon,3.9,-3.6684978,128.1983086
Penginapan RARA,Buru Regency,3.6,-3.2678873,127.0952923
Hotel Amboina Piru,West Seram Regency,4.0,-3.0837089,128.2092749
Penginapan Haider,Buru,3.7,-3.2811294,127.0972991
Penginapan Puri Indah,Buru Regency,3.7,-3.3553579,126.9789977
Penginapan S.S,East Seram Regency,4.1,-3.1036708,130.48697
Hotel Baru Inn Batu RedPartner,Batu,3.9,-7.872855100000001,112.527521
Hotel Umuria,Central Maluku Regency,3.9,-3.3018164,128.9596235
Hotel Onemay,Central Maluku Regency,3.4,-3.3026035,128.9524717
éL Hotel Malang,Malang,4.2,-7.9022006,112.6056572
Penginapan B-29,Ambon,4.2,-3.7056703,128.1716959
éL Hotel Malang,Malang,4.2,-7.9022006,112.6056572
hotel,Malang,5.0,-7.933957599999999,112.6005018
Front One Boutique Baluran Malang,Malang,4.7,-7.966195699999998,112.6261791
Sahid Montana Hotel,Malang,4.0,-7.976962800000001,112.6322046
De'Lobby - Suite Hotel,Batu,4.5,-7.879513999999999,112.5339888
Fariz Hotel,Malang,4.1,-7.911072700000001,112.6358414
Pohon Inn Hotel,Batu,4.5,-7.888077999999999,112.5295673
Hotel,Malang,0.0,-7.942949,112.6170378
Java Boutique Hotel,Malang,4.5,-7.971806899999999,112.6167836
Riverstone Hotel & Cottage,Batu,4.5,-7.882415900000001,112.5293014
The Aliante Hotel & Convention Center,Malang,4.2,-7.9815055,112.634835
Three Eight Front One Boutique Hotel Batu,Batu,4.5,-7.8678684,112.5103175
De'Boutique Style Hotel,Malang,4.5,-7.9628241,112.6316235
Batuque Town Villa,Batu,4.1,-7.8956965,112.5336428
Kontena Hotel,Batu City,4.6,-7.881680299999999,112.5294177
Grand Ijen Hotel near Balai Kota Batu RedPartner,Batu,3.6,-7.866140400000001,112.5107486
Batu Hotel's Reservation,Malang,0.0,-7.973625499999999,112.6541623
Ascent Premiere Hotel and Convention,Malang,4.4,-7.9953679,112.6329354
Hotel Wilis Indah Malang,Malang,4.4,-7.968636800000001,112.6363716
Sans Hotel Fif Fa Premiere Malang by RedDoorz,Malang,3.7,-7.9582704,112.6111671
Tiga AS Hotel,Buton Utara,4.2,-4.7766625,123.1763246
Hotel Saraea City,Buton Utara,4.1,-4.7802101,123.1802364
HB BEACH HOTEL,North Buton Regency,3.6,-4.816154699999999,123.1733311
NES_inn HOTEL,Muna,4.4,-4.8227413,122.7200858
THE BONTE HOTEL,Kendari,4.2,-3.988472,122.5055925
Hotel Mulia,Buton Utara,3.8,-4.7824997,123.1742349
Hotel Len-Lin,Buton Utara,4.3,-4.7784349,123.1733987
Hotel Indah Sari,North Buton Regency,3.5,-4.7775453,123.1744303
Hotel AL KAUTSAR,Buton Utara,3.5,-4.779928099999999,123.1738692
Lixxio Hotel,Bau-Bau,4.8,-5.4666296,122.607907
Findi Hotel,Buton,4.2,-5.3234789,122.5391698
Losmen Wisata,Bau-Bau,4.0,-5.4619814,122.6175584
RedDoorz Near Lippo Plaza Buton,Bau-Bau,3.5,-5.463150199999999,122.6225948
Hotel Buton Jaya,Buton Regency,4.2,-5.5106461,122.8416016
Hotel Ferdian,Buton Regency,4.1,-5.279293399999999,122.2930916
De'Boutique Style Hotel,Malang,4.5,-7.9628241,112.6316235
Noer Hotel,Bombana Regency,5.0,-5.2647507,121.7963248
Hotel Rosyidah,Muna,3.6,-4.8258317,122.7240619
Hotel Ungu Raha,Muna,4.1,-4.8244035,122.7290567
Hotel Gulado Resort - Lakudo,Buton Regency,4.1,-5.3184816,122.534774
The Priangan Boutique Hotel @ Yos Sudarso,Ciamis,4.1,-7.3253129,108.3591532
The Priangan Boutique Hotel @ Sudirman,Ciamis,4.3,-7.3193568,108.3147598
Green Hotel,Ciamis,4.1,-7.3325983,108.3518491
Hotel Tyara Plaza,Ciamis,4.4,-7.3266116,108.3368873
Larissa Hotel,Ciamis,3.9,-7.326317599999999,108.3496131
Aqsa Guest House Ciamis,Ciamis,5.0,-7.3447281,108.3512914
OYO 2975 House Of Mahira Syariah,Ciamis Regency,3.9,-7.312829,108.3561903
Putra Yudha Hotel,Ciamis,4.1,-7.3233865,108.3279261
Hotel Budi Famili 2 Syariah,Ciamis,3.9,-7.3262657,108.3580917
Resort Alam Segar,Ciamis,4.9,-7.349956999999999,108.4282356
Shanrilla Hotel,Tasikmalaya,4.0,-7.3535597,108.2175828
Hotel Santosa,Ciamis,4.0,-7.326209599999999,108.3569286
Hotel Yahud,Ciamis,4.6,-7.335164100000001,108.3603748
Flamboyan Hotel,Tasikmalaya,4.2,-7.3232664,108.2198751
Hotel Santika Tasikmalaya,Tasikmalaya,4.5,-7.3261417,108.2170358
Guest House Syariah Sekar Manganti (Mitra Aqsa),Ciamis,4.7,-7.3052958,108.3601153
Bhinneka Guest House,Ciamis,4.5,-7.324497099999999,108.3543195
ASTON Inn Tasikmalaya,Tasikmalaya,4.6,-7.3101124,108.2104737
RedDoorz Syariah @ Villa Grand Mutiara Tasikmalaya,Tasikmalaya,4.7,-7.316856,108.2354665
Cordela Suites Tasikmalaya,Tasikmalaya,4.4,-7.326071900000001,108.2184598
Gino Feruci Cianjur,Cianjur,4.6,-6.820666,107.1288331
Shine BnB Cianjur,Cianjur,4.5,-6.8167439,107.1412257
Hotel Cianjur Cipanas,Cianjur Regency,4.3,-6.7361476,107.0429297
TW Hotel,Cianjur,4.1,-6.8430113,107.1203152
Bydiel Hotel,Cianjur,4.0,-6.811872699999999,107.1275942
Humbly Hotel,Cianjur,4.1,-6.8389386,107.1214085
Capital O 1898 Louise Place,Cianjur,4.0,-6.830238400000001,107.1351968
The Jhon's Aquatic Park & Resort,Cianjur Regency,4.2,-6.798323099999999,107.1308234
Green Costel Hotel,Cianjur,4.1,-6.812786,107.139593
Grand Bydiel Hotel,Cianjur,4.2,-6.8101636,107.124735
Palace Hotel Cipanas,Cianjur Regency,4.2,-6.7361629,107.0420929
Hotel Lembah Hijau Cipanas,Cianjur,4.4,-6.741765999999999,107.0466744
CHARAKA HOTEL CIANJUR,Cianjur,4.0,-6.870970799999999,107.0612505
Guesthouse Kaoem,Cianjur,4.5,-6.8198414,107.1374404
Prima Hotel Cianjur,Cianjur,4.0,-6.8240588,107.1455665
Sturgis69 Hotel & Caffe Puncak,Cianjur,4.6,-6.743394899999999,107.0468934
RedDoorz Resort @ Cianjur City Park,Cianjur,3.6,-6.828944099999999,107.1259793
Giri Kembang,Cianjur,4.5,-6.7418803,107.0476996
HOTEL SIGNATURE MANDALA KENCANA,Cianjur,4.2,-6.753126699999999,107.0468422
Alamii Kaoem Guest House,Cianjur,4.4,-6.8200612,107.1386378
Azana Asia Hotel Cilacap,Cilacap,4.9,-7.710849499999999,109.0181742
Atrium Premiere Cilacap Hotel,Cilacap,4.5,-7.725007199999999,109.0132091
ASTON INN Cilacap,Cilacap,4.9,-7.727724899999999,109.0168824
Hotel Dafam Cilacap,Cilacap,4.3,-7.7320997,109.0149581
favehotel Cilacap,Cilacap Regency,4.5,-7.7275412,109.0170353
The Paragon Hotel Cilacap Redpartner,Cilacap,5.0,-7.731315200000001,109.0040143
Hotel @HOM Premiere by Horison Cilacap,Cilacap,4.1,-7.691312000000001,109.0346409
Whiz Prime Hotel Sudirman Cilacap,Cilacap,4.3,-7.7279861,109.011845
Sukun Hotel Cilacap,Cilacap,5.0,-7.7065664,109.0211462
Sindoro Hotel Cilacap By Conary,Cilacap,4.4,-7.727980199999999,109.0149191
Aldo Hotel,Cilacap,4.2,-7.7209894,109.013606
Hotel Grand Liana,Cilacap,3.9,-7.6966872,109.0343176
NS Hotel,Cilacap,4.5,-7.7298822,109.009319
RedDoorz near Alun Alun Cilacap,Cilacap,4.4,-7.7259033,109.0088641
SUPER OYO 3024 Hotel Kebon Manis,Cilacap,3.4,-7.6932765,109.0331417
RedDoorz @ Jalan Bali Cilacap,Cilacap,3.9,-7.698831999999999,109.031517
Capital O 3840 Java Hotel & Resto,Cilacap,4.1,-7.7262881,109.0162879
Hotel Tanjung Permata,Cilacap,4.1,-7.731676999999999,109.0121744
Hotel Bromo Indah,Cilacap,4.3,-7.723000699999999,109.0145083
RedDoorz Plus near Stadion Wijaya Kusuma,Cilacap,3.9,-7.6966883,109.0342307
Swiss-Belexpress Cilegon,Cilegon,4.7,-6.014937499999999,106.0472532
ASTON Cilegon Boutique Hotel,Cilegon,4.9,-6.0214919,106.0652944
The Royale Krakatau Hotel,Cilegon,4.6,-6.004560300000001,106.0442273
Greenotel Cilegon,Cilegon,4.3,-6.027908999999999,106.0766522
Amaris Hotel Cilegon,Cilegon,4.1,-6.0162912,106.050319
Grand Krakatau Cilegon,Cilegon,4.2,-6.0210586,106.0632308
Sukma Hotel,Cilegon,3.9,-6.0225639,106.0652633
Forbis Hotel,Serang,4.4,-6.049234999999999,106.0670554
Hotel Sari Kuring Indah,Cilegon,4.3,-6.0247094,106.0710473
RedDoorz Plus near Pelabuhan Merak,Cilegon,3.5,-5.9431379,106.002415
Aimer Guest House Syariah RedPartner,Cilegon,4.3,-5.9927473,106.0305326
Pondok Raphael Guesthouse,Serang Regency,4.6,-6.0392293,106.0738647
Hotel Arisu,Serang,4.3,-6.0515086,106.0648758
Hotel Gondang,Cilegon,4.0,-6.016807699999999,106.0509365
RedDoorz Plus near Simpang Tiga Tritayasa Cilegon,Cilegon,3.5,-6.012824200000001,106.0449006
Melody Guest House,Cilegon,4.3,-6.020988099999999,106.0502388
Cilegon Hotel,Cilegon,3.9,-6.017396499999999,106.0544142
Regent Hotel,Cilegon,4.0,-6.023855699999999,106.0679005
Dynasty Hotel,Cilegon,4.0,-6.0128466,106.0448566
Hotel Feri Merak,Cilegon,3.7,-5.941016599999999,106.0021438
Valore Hotel Cimahi,Cimahi,4.1,-6.897737299999999,107.5370589
Hotel Tjimahi,Cimahi,3.8,-6.8777677,107.5485781
SUPER OYO 3463 Cimahi Guest House,Cimahi,4.0,-6.8980783,107.5614299
The Cluster Harris,Bandung,4.9,-6.894768,107.5397483
Hotel Candra,Cimahi,3.7,-6.8775686,107.5482747
Saloka Guest House & Residence,Cimahi,4.3,-6.8674083,107.5604092
Verona Palace Hotel,Bandung,4.3,-6.889190699999999,107.5822053
The Cordyline Guesthouse,Cimahi,4.3,-6.8629441,107.563801
Amira Hotel,Bandung,4.3,-6.8843128,107.5833834
Dzawani Hotel,Bandung,4.4,-6.913933999999999,107.6151509
Zameena Guest House,Cimahi,3.6,-6.868966599999999,107.5278352
Cluster Harris Home Stay & Kos,Bandung,4.3,-6.894624599999999,107.539986
High Livin Apartment Baros,Cimahi,4.0,-6.8974765,107.5369822
Frank House Guest House & Kos Exclusive Pasteur Maranatha,Cimahi,4.9,-6.8768924,107.5668294
Budi House & Food Station,Bandung,4.0,-6.890789600000001,107.5589145
Andalucia Lodge & Brunch Bandung,Bandung,4.7,-6.8925794,107.574461
The Edge By Orin,Cimahi,3.8,-6.897833599999999,107.537271
Javaretro Hotel & Suite,Bandung,4.3,-6.88849,107.577326
d'primahotel Bandung,Bandung,4.3,-6.8861852,107.5962219
Apartemen The Edge Baros,Cimahi City,3.9,-6.8973903,107.5366433
Swiss-Belhotel Cirebon,Cirebon,4.6,-6.717750499999999,108.5501954
The Luxton Cirebon Hotel & Convention,Cirebon City,4.6,-6.7114702,108.5531031
Hotel Grand Tryas Cirebon,Cirebon,4.3,-6.7137227,108.5516154
ASTON Cirebon Hotel & Convention Center,Cirebon,4.6,-6.7222824,108.5396559
Grage Grand Business Hotel Cirebon,Cirebon,4.5,-6.7129422,108.552744
BATIQA Hotel Cirebon,Cirebon,4.4,-6.7296958,108.5495899
ONO'S Hotel Cirebon,Cirebon,4.5,-6.7055789,108.5573615
Hotel Santika Cirebon,Cirebon,4.5,-6.7058862,108.550745
Verse Hotel Cirebon,Cirebon,4.0,-6.7112543,108.5344256
Cordela Hotel Cirebon,Cirebon,4.4,-6.724607,108.55046
Hotel Citradream Cirebon,Cirebon,4.2,-6.714416900000001,108.5504455
Hotel Dewanti,Cirebon,4.6,-6.7067229,108.5513518
Octo Hotel Cirebon,Cirebon,4.4,-6.7112574,108.5315924
Vinotel Cirebon,Cirebon,4.4,-6.7288391,108.5481747
Hotel Tryas Cirebon,Cirebon,4.3,-6.7118232,108.5512623
Hotel Prima Cirebon,Cirebon,4.4,-6.7059657,108.5585012
Hotel Apita Cirebon,Cirebon,4.3,-6.710627199999999,108.5359913
Desa Alamanis Resort Vila,Cirebon,4.5,-6.7814064,108.5229949
C Hotel Cirebon,Cirebon,3.9,-6.732329099999999,108.5369519
Apita Express Hotel,Cirebon City,4.1,-6.7172031,108.5495385
Grand Zuri Dumai,Dumai,4.9,1.6757185,101.4487568
The Zuri Dumai,Dumai,4.9,1.6702921,101.449295
Sonaview Hotel Dumai,Dumai,4.4,1.6812603,101.4413652
Patra Dumai Hotel,Dumai,4.7,1.6783992,101.4628775
Comforta Hotel Dumai,Dumai City,4.1,1.6820331,101.4478874
City Hotel,Dumai,4.2,1.6809581,101.4481323
Superstar Hotel Dumai,Dumai,4.6,1.669793,101.431413
Hotel Komala Dumai Riau,Dumai,4.0,1.6782724,101.4516605
Aira Hotel Dumai,Dumai,4.2,1.675107,101.4354747
Hotel K77,Dumai,4.0,1.671447,101.4348619
Wisma Cemara Dumai,Dumai City,4.4,1.6590493,101.4500495
Taman HomeStay Syariah,Dumai,4.5,1.6572877,101.4391677
THE BEST HOTEL,Dumai,4.1,1.6660056,101.4422007
Horizona Hotel,Dumai City,3.4,1.6672569,101.4343669
Mayang Suri Hotel,Dumai,3.8,1.6792171,101.4549514
OYO 1915 Southern Asia Hotel,Dumai,3.0,1.6832236,101.4469366
Hotel Kristal,Dumai,3.5,1.6648279,101.4342953
Wisma D'Nusantara,Dumai,4.1,1.6700947,101.4420836
Hotel Wisata,Dumai,3.8,1.667979,101.4436894
Hotel Ana Sister,Dumai,3.9,1.6949401,101.4021231
Hotel Debang Resort,Dairi,4.0,2.8139194,98.5277021
CHEAGIA Resort,Dairi Regency,4.7,2.7412097,98.3740986
THE SASTA HOTEL,Dairi,4.2,2.7449449,98.3175602
Beristera Hotel,Dairi,3.7,2.72042,98.3585082
Mutiara Dairi Hotel,Dairi,4.0,2.7556315,98.2999029
One's Hotel,Dairi,4.5,2.7403369,98.3253328
Angkasa Raya Hotel,Dairi,4.0,2.7514833,98.3091704
OYO 92577 Hotel Sidikalang,Dairi,3.6,2.7502584,98.3117443
Penginapan Rindu Alam Soala Gogo,Dairi,4.1,2.788165,98.5362091
Dairi Hotel,Dairi,3.8,2.750487,98.3116611
Hotel Berampu Indah,Dairi,4.1,2.7546439,98.2679982
Penginapan Pancur Nauli Sidikalang,Dairi,5.0,2.7544787,98.28526440000002
Sigarua Penginapan,Dairi,3.6,2.7526651,98.3096589
Law raja hotel,Dairi Regency,3.9,2.7887382,98.535722
Hotel Rizky,Dairi,4.1,2.7245476,98.3516464
Taman Simalem Resort,Karo Regency,4.6,2.8877755,98.5073018
Taman Simalem Resort,Karo Regency,4.5,2.8924085,98.4914979
"Agro Hall, Taman Simalem Resort",Karo,4.6,2.8841226,98.5027999
Lodge A - Taman Simalem Resort,Karo Regency,4.0,2.887499,98.5074319
OYO 92239 Taman Wisata Iman I,Dairi Regency,0.0,2.7299663,98.3836186
Hotel Maureen,Kepulauan Yapen,4.0,-1.8731433,136.2401965
Grand Tabi Hotel Papua,Jayapura,4.1,-2.5661461,140.6996539
"Swiss-Belhotel Jayapura, Papua",Jayapura,4.5,-2.5390337,140.7115637
Guest House Paniai,Paniai Regency,4.3,-3.9284344,136.3780582
Hotel BEISSJI INN,Jayapura,3.7,-2.5240311,140.7345329
Hotel Diah Graha,Jayapura,4.2,-2.513872,140.7121385
Green Wesaput Hotel,Jayawijaya Regency,3.9,-4.100035099999999,138.9596493
Kelapa Dua Hotel,Yapen Islands Regency,4.2,-1.8763994,136.2462133
Hotel Grand Avista,Mappi,3.7,-6.540046599999999,139.304703
Hotel Dahlia,Biak Numfor Regency,4.0,-1.1834505,136.0833989
Hotel Sharon Inn,Yahukimo regency,3.9,-4.8622154,139.474044
Maharani Hotel,Jayawijaya,3.8,-4.0845992,138.9438423
HOTEL RENGGALY,Jayapura Regency,4.3,-2.5603816,140.4925148
Hotel Karya Papua,Nabire,3.8,-3.3524082,135.5118114
Hotel Yahukimo 2,Yahukimo regency,3.1,-4.8675637,139.4856768
Belicia Hotel,Jayawijaya,3.6,-4.100637,138.9501825
Hotel Yahukimo 1,Yahukimo regency,3.2,-4.8675637,139.4856768
Hotel Mapia,Biak Numfor,3.7,-1.1848375,136.0856602
RAFA HOTEL,Jayapura City,4.8,-2.6007364,140.671932
Hotel AYU,Jayapura City,3.9,-2.5358018,140.7047865
Anara Sky Kualanamu,Deli Serdang,4.8,3.6357439,98.8788452
Pancur Gading Hotel & Resort,Deli Serdang,4.8,3.4729307,98.68049
Anara Sky Kualanamu,Deli Serdang,4.5,3.6355277,98.8789614
Miyanna Hotel,Deli Serdang,4.1,3.6338964,98.7083698
Hotel Deli River and restaurant Omlandia,Deli Serdang,4.4,3.5020803,98.6711495
d'primahotel Kualanamu Medan,Deli Serdang,4.4,3.5995148,98.8330883
THE KNO HOTEL,Deli Serdang,4.1,3.587219,98.8044404
Wing Hotel Kualanamu,Deli Serdang Regency,4.4,3.5980353,98.8306677
Thong's Hotel,Deli Serdang,4.3,3.5925928,98.8612307
Deli Hotel,Medan,4.4,3.5768693,98.6534454
T Hotel kualanamu,Deli Serdang,4.8,3.585108,98.8610507
Swiss-Belinn,Medan,4.4,3.5833887,98.685059
The Hill Hotel & Resort Sibolangit,Deli Serdang Regency,4.6,3.2784553,98.5484858
NIVIA HOTEL,Medan,4.3,3.5980262,98.7091644
CREW EXPRESS HOTEL,Deli Serdang,4.2,3.5872721,98.8044585
The Crew Hotel,Deli Serdang,4.1,3.5977432,98.8303735
Radisson Medan,Medan,4.7,3.5940309,98.6684595
Hotel Cemara Asri Inn,Deli Serdang,4.2,3.6336764,98.7027517
Uluna Hotel,Karo,4.2,3.2008409,98.5257493
Aryaduta Medan,Medan,4.5,3.5898691,98.674173
Amantis Hotel,Demak,4.2,-6.908474699999999,110.6337205
SUPER OYO 2199 Mandiri Guest House Syariah,Demak,0.0,-6.8910309,110.6375693
FRENO Hotel,Demak,4.2,-6.895022399999999,110.6603257
OYO 90292 Griya Merbotan,Demak,3.9,-6.8928929,110.6376712
RedDoorz Syariah @ Griya Merbotan Demak,Demak,1.0,-6.892862699999999,110.6375407
Sunrise Hotel,Kudus,4.4,-6.839341699999999,110.8193194
Hotel Wijaya Kusuma,Demak,3.2,-6.904172099999999,110.6271771
Pondok Inap Citra Alam,Demak,4.1,-6.8922978,110.634855
Wisma Mustika 9,Demak,4.2,-6.899386,110.648711
Hotel Griptha,Kudus,4.4,-6.837636000000001,110.821694
Sapphire Boutique Hotel Kudus,Kudus,4.7,-6.8157565,110.8060306
SPOT ON 90744 Alika Homestay,Demak,3.0,-6.8903269,110.6397922
Hotel Sederhana,Demak,3.6,-6.8901759,110.6405071
RedDoorz Syariah near Pasar Godong Grobogan,Grobogan,4.3,-7.024569100000001,110.7752508
Queensa Hotel,Kudus,4.2,-6.807820599999999,110.7958676
Penginapan Syariah Demak,Demak,3.8,-6.8885165,110.639724
Fuat inn Demak,Demak,4.4,-6.950715,110.636737
D'Java Hotel,Kudus,3.9,-6.8426236,110.8221405
Gaharu Hotel,Semarang City,3.8,-7.0227246,110.4880065
Hotel Majesty,Kudus,3.9,-6.789921199999999,110.7901142
Grand Mirah Boutique Hotel,Denpasar,4.4,-8.655401,115.218602
City of Aventus Hotel - Denpasar,Denpasar,4.7,-8.6798287,115.2036639
ASTON Denpasar Hotel & Convention Center,Denpasar,4.3,-8.639488,115.2062637
HARRIS Hotel & Conventions Denpasar - Bali,Denpasar,4.4,-8.6448542,115.2089185
Sanur Seaview Hotel,Denpasar,4.0,-8.7105563,115.2478773
ibis Styles Bali Denpasar,Denpasar,4.3,-8.679195,115.205479
Quest Hotel San Denpasar,Denpasar,4.5,-8.677258499999999,115.1904569
Four Star by Trans Hotel,Denpasar,4.5,-8.6738003,115.2423278
Choice Stay Hotel Denpasar,Denpasar,4.4,-8.680301799999999,115.2066447
The Studio seminyak,Denpasar,4.2,-8.6866477,115.1772211
Inna Bali Heritage Hotel,Denpasar,4.3,-8.6547398,115.2166078
Kayangan Boutique Hotel,Denpasar,4.5,-8.6844202,115.2620317
The Bali Rama City Hotel,Denpasar,4.0,-8.6596207,115.2392078
MAHANA Apartment,Denpasar,4.4,-8.6680986,115.221332
Urbanview Hotel Gita Inn Bali,Denpasar,3.6,-8.6450028,115.22398
Golden Tulip Essential Denpasar,Denpasar,4.2,-8.6359851,115.1932041
PRAJA HOTEL BALI,Denpasar,4.2,-8.6712884,115.2397416
Mahatma Residence,Denpasar,4.0,-8.671002099999999,115.2363487
Sri Phala Resort & Villa,Denpasar,4.4,-8.673613999999999,115.2596015
OYO 3244 Grand Chandra Hotel,Denpasar,3.2,-8.6639509,115.2152052
favehotel Margonda - Depok,Depok,4.4,-6.388024199999999,106.827413
Hotel Santika Depok,Depok,4.4,-6.386552,106.826038
Savero Hotel Depok,Depok,4.5,-6.382069599999999,106.8302596
Urban24 Depok,Depok,4.2,-6.4095726,106.8169141
The Margo Hotel,Depok,4.6,-6.3719578,106.833642
Daima Suites Margonda,Depok,4.8,-6.3654723,106.8348546
Sifaana Hotel,Depok,3.8,-6.3806515,106.8308426
Super OYO 3878 Graha Hsc Syariah,Depok,3.9,-6.371465,106.8351241
RedDoorz Plus near Universitas Indonesia,Depok,4.1,-6.372982899999999,106.8583444
Cinere Inn & Residence,Depok City,4.1,-6.3346893,106.7828892
Margonda Residence 2 by.Patrick,Depok,4.3,-6.3638962,106.834497
Apartemen Margonda Residence 2 by Andrew,Depok,4.0,-6.368647999999999,106.834114
Margonda Residence 3 by bored,Depok,5.0,-6.387301,106.8268956
Apartemen Taman Melati Margonda by Winroom,Depok,4.6,-6.360357899999999,106.8324008
Bangday Residence,Depok,4.3,-6.3731123,106.8580937
GIC House,Depok,4.4,-6.3746471,106.7985436
Hotel Bumi Wiyata,Depok,4.3,-6.3791427,106.8300285
Kartika One Hotel,Jakarta Selatan,4.4,-6.3444853,106.8337182
Kinasih Resort Depok,Depok,4.3,-6.4538825,106.8630463
NeedRoom's Margonda Residence 3,Depok,5.0,-6.3871685,106.8271371
Umega Hotel (Syariah),Dharmasraya,4.1,-1.0218491,101.604475
Hotel Jakarta Indah,Dharmasraya,4.1,-0.9570006,101.5037762
Parai City Garden Hotel,Sawahlunto,3.9,-0.6844161,100.7791254
Hotel Alinia Park & Resort,Dharmasraya Regency,4.3,-0.9984216,101.6098099
Hotel Bukik Gadang,Sijunjung,3.8,-0.6636622,100.9442503
Hotel Anna,Dharmasraya Regency,3.9,-1.2207798,101.7401652
Hotel Jakarta,Dharmasraya,4.3,-1.0196095,101.592229
Resort da nang,Dharmasraya Regency,5.0,-1.0758057,101.7922977
Hotel Prolibas,Bungo Regency,3.6,-1.2376337,101.7376749
Hotel FAJAR,Dharmasraya Regency,3.8,-1.108222,101.7142917
RS. Bersaudara,Bungo,4.0,-1.4544858,102.1239973
Kerinci View Homestay,Kerinci Regency,4.6,-1.7130777,101.3494108
Home Stay Syariah Raudhatul Husna,Dharmasraya Regency,0.0,-0.943558,101.5066286
Hotel Ratu Balqis,Bungo Regency,3.5,-1.2420039,101.7355261
Losmen Barokah,Bungo Regency,4.0,-1.2376441,101.7376446
HOTEL RAFA,Bungo,4.9,-1.4958526,102.123795
Hotel One,Bungo Regency,3.8,-1.4896106,102.1169747
Sangiro guest house syariah,Solok Selatan,4.8,-1.5487411,101.2523278
Hotel Nabila,Sijunjung Regency,3.4,-0.8519431,101.3927338
Hotel N+Calista,Sijunjung,2.8,-0.8899591,101.3602541
Rimba Papua Hotel,Mimika,4.6,-4.5151124,136.884599
BATIQA Hotel Jayapura,Jayapura,4.6,-2.567625,140.7023773
Grand Tabi Hotel Papua,Jayapura,4.1,-2.5661461,140.6996539
ASTON Jayapura Hotel & Convention Center,Jayapura City,4.5,-2.5412008,140.7034195
GUEST HOUSE,Mappi,4.4,-6.5329079,139.3209602
Hotel Grand Papua Sentani,Jayapura,4.4,-2.5572375,140.4956074
Java Boutique Hotel,Malang,4.5,-7.971806899999999,112.6167836
Hotel Karya Papua,Nabire,3.8,-3.3524082,135.5118114
Penginapan DAJ,Keerom,4.5,-2.9009424,140.7560235
Hotel BEISSJI INN,Jayapura,3.7,-2.5240311,140.7345329
Hotel Diah Graha,Jayapura,4.2,-2.513872,140.7121385
Hotel Grand Avista,Mappi,3.7,-6.540046599999999,139.304703
Hotel Jovana,Jayapura,3.8,-2.6108397,140.6675283
Hotel Unity,Jayapura City,4.2,-2.6169192,140.6841779
Maharani Hotel,Jayawijaya,3.8,-4.0845992,138.9438423
HOTEL RENGGALY,Jayapura Regency,4.3,-2.5603816,140.4925148
Frontone Green Boutique Hotel,Jayapura,4.1,-2.6140146,140.6711964
Belicia Hotel,Jayawijaya,3.6,-4.100637,138.9501825
Hotel Kotaraja,Jayapura City,3.9,-2.5931807,140.6695687
Hotel Yahukimo 1,Yahukimo regency,3.2,-4.8675637,139.4856768
Hotel Anisa,Dompu,4.2,-8.5354531,118.4661815
TURSINA HOTEL,Dompu,3.5,-8.5336918,118.4640892
KOS OMPU NGAJI,Dompu Regency,4.8,-8.5432896,118.4330744
Hotel Rinjani,Dompu Regency,3.5,-8.539188,118.4580015
Hotel Adhiyaksa,Dompu Regency,3.9,-8.5355382,118.4659901
